32479.0,110741.0,214470.0,336919.0,469554.0,608873.0,755890.0,909613.0,1073857.0,1251666.0,1434673.0,1637394.0,1871300.0,2114067.0,2394172.0,2715231.0,3065689.0,3477245.0,3971376.0,4561579.0,5299725.0,6201501.0,7375135.0,9018829.0,11420674.0,15144766.0,22479610.0,41288922.0
64958.0,221482.0,428940.0,673838.0,939108.0,1217746.0,1511780.0,1819226.0,2147714.0,2503332.0,2869346.0,3274788.0,3742600.0,4228134.0,4788344.0,5430462.0,6131378.0,6954490.0,7942750.0,9123158.0,10599450.0,12403002.0,14750268.0,18037656.0,22841348.0,30289530.0,44959214.0,82577836.0
84.1100000000001,84.10999999999997,84.10999999999991,84.10999999999997,84.11000000000013,84.11000000000013,84.11000000000007,84.10999999999994,84.10999999999991,84.10999999999994,84.10999999999987,84.10999999999993,84.1100000000001,84.11000000000008,84.10999999999972,84.10999999999996,84.11000000000011,84.10999999999983,84.11000000000021,84.11000000000006,84.11000000000016,84.10999999999987,84.10999999999996,84.10999999999994,84.10999999999999,84.10999999999997,84.11000000000016,84.11000000000006

567266.0,929676.0,1162503.0,1313269.0,1410593.0,1470792.0,1511317.0,1535430.5,1548775.5,1561128.0,1569133.0,1569717.5,1574490.0,1577124.0,1580038.0,1581204.0,1578677.0,1579246.0,1579080.5,1580502.0,1580553.0,1580633.0,1578425.0,1581688.0,1580764.0,1581041.0,1581220.0,1581075.0
1533879.0,2514359.0,3142001.0,3552670.0,3817832.0,3978247.0,4089936.0,4160715.0,4197666.0,4228184.0,4250611.0,4255545.0,4266674.0,4271476.0,4279297.0,4281173.0,4274876.0,4277372.0,4273786.0,4277646.0,4280796.0,4281649.0,4274799.0,4282648.0,4279626.0,4283636.0,4281593.0,4281073.0
61.95777696390485,61.947216552445504,61.986848024874625,61.930497051155875,61.905239965444764,61.94165905139088,61.91362893536327,61.83197136748167,61.81657580567674,61.862263292445995,61.85376406169332,61.800821948713335,61.828924810101405,61.861650811943505,61.85841893571643,61.888589086308954,61.86765811708019,61.861963865297504,61.91060781415542,61.90341353221709,61.8651110130181,61.853266251083845,61.861722192214835,61.87518787407765,61.88788668735648,61.83860838176091,61.880920174849166,61.87774347219096

30319853.0,50270527.0,63399142.0,72103660.0,77861157.0,81704546.0,84266293.0,85997164.0,87184887.0,87979778.0,88538611.0,88930656.0,89192876.0,89400134.0,89546986.0,89662472.0,89759678.0,89840911.0,89909760.0,89982870.0,90050082.0,90127971.0,90215709.0,90343943.0,90502953.0,90763410.0,91251208.0,92498041.0
60639706.0,100541054.0,126798284.0,144207320.0,155722314.0,163409092.0,168532586.0,171994328.0,174369774.0,175959556.0,177077222.0,177861312.0,178385752.0,178800268.0,179093972.0,179324944.0,179519356.0,179681822.0,179819520.0,179965740.0,180100164.0,180255942.0,180431418.0,180687886.0,181005906.0,181526820.0,182502416.0,184996082.0
6.34079351950156,6.293273749005639,6.2529190507118475,6.21795506539869,6.188769710228313,6.164375705224628,6.144138721053586,6.127552652383933,6.113969214979479,6.102724535694358,6.093809531308561,6.086316488227923,6.079980265264068,6.075029470541678,6.07055972384364,6.066764033895078,6.063070063482409,6.060019229478791,6.056643740315408,6.053179918963977,6.049548669139051,6.045434688497029,6.040460248257425,6.033520976919767,6.024126052544745,6.009630466400778,5.982039568981503,5.913692186927607

