3095.0,10248.0,19236.0,28154.0,37514.0,46217.0,54323.0,62428.0,69208.0,75500.0,81779.0,88383.0,93613.0,99121.0,103950.0,108770.0,114713.0,118702.0,123500.0,127460.0,131663.0,134882.0,139775.0,142653.0,145764.0,150276.0,153409.0,157138.0,159294.0,163352.0,165503.0,167218.0,170655.0,173264.0,176722.0,178412.0,180676.0,184019.0,185714.0,189085.0,189730.0,191587.0,193845.0,196165.0,197044.0,199976.0,201673.0,202956.0,203845.0,205962.0
6190.0,20496.0,38472.0,56308.0,75028.0,92434.0,108646.0,124856.0,138416.0,151000.0,163558.0,176766.0,187226.0,198242.0,207900.0,217540.0,229426.0,237404.0,247000.0,254920.0,263326.0,269764.0,279550.0,285306.0,291528.0,300552.0,306818.0,314276.0,318588.0,326704.0,331006.0,334436.0,341310.0,346528.0,353444.0,356824.0,361352.0,368038.0,371428.0,378170.0,379460.0,383174.0,387690.0,392330.0,394088.0,399952.0,403346.0,405912.0,407690.0,411924.0
84.74199999999995,84.74200000000003,84.74200000000002,84.74199999999988,84.74200000000006,84.74200000000009,84.74199999999982,84.74199999999992,84.74199999999995,84.74200000000002,84.74199999999995,84.7419999999999,84.74200000000003,84.74199999999992,84.74199999999988,84.74199999999993,84.74199999999995,84.74199999999979,84.74200000000012,84.742,84.74200000000022,84.74199999999986,84.74200000000012,84.74200000000003,84.74199999999978,84.74199999999978,84.7420000000001,84.74200000000015,84.74200000000002,84.74199999999995,84.74200000000009,84.74199999999993,84.7419999999999,84.74199999999996,84.74199999999992,84.74200000000006,84.7419999999998,84.74199999999995,84.74199999999995,84.74199999999995,84.74199999999993,84.742,84.742,84.74199999999995,84.74199999999988,84.74200000000006,84.742,84.74200000000008,84.74200000000006,84.74200000000006

272483.0,445977.0,556507.0,627134.0,670059.0,699052.0,717725.0,729484.0,736681.0,739286.0,743906.5,744759.0,745914.0,747782.0,747815.5,748718.0,750055.0,748421.5,748084.5,749742.0,749599.0,747200.0,748784.0,748542.5,747659.0,750268.0,749805.0,748831.5,749167.0,748977.0,750923.0,746671.0,749931.0,747687.0,748692.0,747569.0,748902.0,748636.0,749202.0,749048.5,749622.5,748102.0,749138.5,748601.0,749310.5,749017.0,749138.5,747809.5,748327.5,749013.0
1567557.0,2561694.0,3205729.0,3608106.0,3865680.0,4031457.0,4138747.0,4210388.0,4244301.0,4271163.0,4297429.0,4302867.0,4304983.0,4314222.0,4318238.0,4322125.0,4323495.0,4319030.0,4322440.0,4325908.0,4325738.0,4316350.0,4322676.0,4319058.0,4322033.0,4321089.0,4322453.0,4322716.0,4323272.0,4323977.0,4330957.0,4315133.0,4325179.0,4326040.0,4321322.0,4316037.0,4327611.0,4319840.0,4321817.0,4319585.0,4327833.0,4322809.0,4325990.0,4324719.0,4327156.0,4324661.0,4320017.0,4323141.0,4321632.0,4324849.0
28.93936615565167,28.982754459577553,28.900908506920093,28.932165394436073,28.852864691202473,28.85920310868053,28.863009433395863,28.83650186097726,28.890142278084152,28.803635486911112,28.80560139809946,28.808432156186374,28.84163245026749,28.8484646625148,28.824890128152656,28.83195979012662,28.878865325083442,28.835924327200996,28.811449388154077,28.84704657461811,28.841327535917767,28.81286096588507,28.83464716105817,28.84652986899055,28.791100098001813,28.896416389664324,28.87192534994535,28.8341910825063,28.84371327173494,28.828015814777135,28.857969283291297,28.80097544117414,28.8570505995288,28.76329357921543,28.83889458193489,28.827768373645764,28.79983931072009,28.84098389052028,28.85466421353814,28.863216867052337,28.830717985901074,28.80278006837863,28.82301245969567,28.808290892140754,28.82299398730132,28.83194532015686,28.862508922299302,28.793363237717582,28.82199867145879,28.826889172013953

31440360.0,51860012.0,65146950.0,73830644.0,79506698.0,83259382.0,85731349.0,87378006.0,88476716.0,89223076.0,89729420.0,90071772.0,90317624.0,90488855.0,90610958.0,90697930.0,90761174.0,90800200.0,90836908.0,90873389.0,90908157.0,90918837.0,90937799.0,90955457.0,90957324.0,90976040.0,90986007.0,90990768.0,90993272.0,91007830.0,91016316.0,91026050.0,91027054.0,91031750.0,91037168.0,91046266.0,91048652.0,91050726.0,91058883.0,91067176.0,91059695.0,91074266.0,91070941.0,91082710.0,91075881.0,91085782.0,91088860.0,91096300.0,91103097.0,91102653.0
62880720.0,103720024.0,130293900.0,147661288.0,159013396.0,166518764.0,171462698.0,174756012.0,176953432.0,178446152.0,179458840.0,180143544.0,180635248.0,180977710.0,181221916.0,181395860.0,181522348.0,181600400.0,181673816.0,181746778.0,181816314.0,181837674.0,181875598.0,181910914.0,181914648.0,181952080.0,181972014.0,181981536.0,181986544.0,182015660.0,182032632.0,182052100.0,182054108.0,182063500.0,182074336.0,182092532.0,182097304.0,182101452.0,182117766.0,182134352.0,182119390.0,182148532.0,182141882.0,182165420.0,182151762.0,182171564.0,182177720.0,182192600.0,182206194.0,182205306.0
6.940364695000991,6.890829455335826,6.848462011866855,6.8124500656390445,6.7821239305769865,6.756798419017575,6.736100168259117,6.719044526813669,6.705432782002793,6.6947292437519925,6.68582654675148,6.678814415229622,6.673133463069867,6.668359955000902,6.664805447180825,6.661944801697992,6.659663818278021,6.657838433765273,6.656156967049695,6.654521460972232,6.653344186042996,6.652625966797558,6.651638683933995,6.650749630964922,6.650101828123026,6.6493742286302835,6.648890035329252,6.648308365156485,6.6479557764296215,6.647424777621973,6.647057460423883,6.646698702047253,6.646304849895757,6.645830297169747,6.645545794874254,6.645464445006592,6.644979354562445,6.644729870392843,6.644448787723563,6.643980039490871,6.643812532225989,6.643455338632008,6.6432662534211,6.6430151214830815,6.64268200173845,6.6425265858634495,6.642359321397565,6.64216811505526,6.641771098996615,6.641590143233822

