32671.0,111267.0,216286.0,338206.0,469078.0,609060.0,755713.0,909493.0,1076091.0,1251264.0,1437675.0
65342.0,222534.0,432572.0,676412.0,938156.0,1218120.0,1511426.0,1818986.0,2152180.0,2502528.0,2875350.0
84.11000000000003,84.10999999999991,84.10999999999967,84.11000000000014,84.11000000000017,84.11000000000006,84.11000000000006,84.11000000000006,84.10999999999977,84.11000000000018,84.11000000000003

566306.0,931826.0,1163778.5,1311458.5,1409660.0,1471075.0,1510271.0,1534456.0,1552828.0,1561905.0,1570609.5
1530268.0,2518470.0,3147740.0,3544942.0,3813171.0,3980508.0,4083523.0,4154316.0,4202520.0,4229714.0,4252523.0
61.996374862439204,61.992635241186086,61.94237590075868,61.97318717831642,61.939525403714605,61.91391588542294,61.972072241797484,61.88694696413078,61.910679095767996,61.869761822939296,61.88557944811936

30326663.0,50257128.0,63399674.0,72096148.0,77868801.0,81705175.0,84276883.0,86008915.0,87172968.0,87983402.0,88535098.0
60653326.0,100514256.0,126799348.0,144192296.0,155737602.0,163410350.0,168553766.0,172017830.0,174345936.0,175966804.0,177070196.0
6.340713533762995,6.293387719002923,6.252817342148377,6.217967043388032,6.1885004689106475,6.164233996254297,6.144157927845011,6.127370193156604,6.113952508954533,6.1026569791462055,6.093915928647782

