TrackID,ParticleName,Energy,PosX,PosY,PosZ,EventType
1,gamma,10.0545,-31.8657,-82.3518,330,Detection
1,gamma,1.65312,264.845,-330,288.182,Detection
1,gamma,15,0,0,330,Detection
1,gamma,1.47996,188.836,-109.32,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,0.979993,211.821,-330,244.026,Detection
1,gamma,15,0,0,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,1.37237,84.0199,330,169.667,Detection
1,gamma,12.9501,12.5909,32.7885,330,Detection
1,gamma,2.02756,-205.841,-21.5833,330,Detection
1,gamma,1.44104,-103.55,-330,172.565,Detection
1,gamma,6.10101,-76.6421,-80.5107,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,0.945819,-296.632,330,244.192,Detection
1,gamma,15,0,0,330,Detection
1,gamma,1.0298,-8.24597,330,137.748,Detection
1,gamma,15,0,0,330,Detection
1,gamma,2.1217,250.074,8.27435,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,8.00316,80.0272,22.5427,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,0.675528,154.671,-330,95.4407,Detection
1,gamma,15,0,0,330,Detection
1,gamma,2.40169,96.3566,-204.342,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,0.536897,-249.065,-330,-149.107,Detection
1,gamma,15,0,0,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,5.48746,-108.414,41.2533,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,6.4231,87.5178,-55.745,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,2.31098,-224.775,74.601,330,Detection
1,gamma,1.61434,-122.406,-102.02,330,Detection
1,gamma,10.96,-17.4162,48.7874,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,5.13268,33.7453,-73.5483,330,Detection
1,gamma,0.505844,39.5216,330,9.93089,Detection
1,gamma,15,0,0,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,4.99275,113.655,54.7382,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,0.622032,77.8623,-330,-80.3676,Detection
1,gamma,11.7572,43.8492,9.33656,330,Detection
1,gamma,1.06373,19.7686,330,223.544,Detection
1,gamma,14.8704,-7.81238,1.78335,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,8.35689,-79.3506,-3.94888,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,2.77978,-193.899,80.5577,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,0.501203,-201.512,330,73.1667,Detection
1,gamma,2.59259,-158.914,-71.3002,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,2.49948,-219.937,58.5314,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,0.344592,-34.1728,-330,-174.983,Detection
1,gamma,15,0,0,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,9.42893,-60.742,-24.7089,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,7.77796,1.50048,-100.663,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,1.07422,330,31.0204,227.83,Detection
1,gamma,15,0,0,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,2.54889,135.591,-168.671,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,1.20419,180.106,179.423,330,Detection
1,gamma,5.31585,33.8587,114.59,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,1.1723,40.2494,330,246.117,Detection
1,gamma,1.42268,277.815,227.367,330,Detection
1,gamma,0.833617,330,-152.69,261.06,Detection
1,gamma,15,0,0,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,0.420876,-305.379,-330,-66.0727,Detection
1,gamma,0.518421,-9.27725,-194.316,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,0.461117,-70.6324,330,-20.9886,Detection
1,gamma,15,0,0,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,0.750666,-254.998,-330,147.982,Detection
1,gamma,15,0,0,330,Detection
1,gamma,12.1606,-12.256,40.6036,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,8.10411,77.3088,-24.0933,330,Detection
1,gamma,2.91082,114.493,163.856,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,10.857,14.6974,52.4536,330,Detection
1,gamma,2.92014,158.89,-122.556,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,2.52003,-152.211,157.082,330,Detection
1,gamma,4.02122,114.087,-96.9608,330,Detection
1,gamma,8.20845,-32.8974,-72.6796,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,0.785979,-330,-318.09,157.656,Detection
1,gamma,15,0,0,330,Detection
1,gamma,15,0,0,330,Detection
