TrackID,ParticleName,Energy,PosX,PosY,PosZ,EventType
1,gamma,15,0,0,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,0.885584,159.142,330,277.513,Detection
1,gamma,15,0,0,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,13.6584,-23.1219,-15.1908,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,3.3699,-175.435,31.6985,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,5.1693,82.7104,90.4157,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,12.3137,10.4641,-37.9631,330,Detection
1,gamma,4.50268,-59.4879,-129.224,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,0.910725,-121.093,-330,114.839,Detection
1,gamma,1.79817,25.0627,283.548,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,0.409648,-314.768,330,-107.832,Detection
1,gamma,0.694196,-201.905,17.7153,330,Detection
1,gamma,10.6287,-54.0667,14.5377,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,3.95979,-89.1076,-132.454,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,4.11404,22.7426,-147.814,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,12.1212,29.0866,30.549,330,Detection
1,gamma,6.60004,3.9411,-101.254,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,7.02498,-93.1139,-0.677498,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,15,0,0,330,Detection
