TrackID,ParticleName,Energy,PosX,PosY,PosZ,EventType
1,gamma,5.47812,-135.184,81.1704,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,6.96686,-92.1116,-21.1107,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,7.25746,-22.5223,89.8126,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,1.73738,-30.7009,-304.781,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,1.26828,-330,195.517,311.009,Detection
1,gamma,15,0,0,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,1.47752,-88.4038,328.901,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,1.75239,-205.569,330,284.672,Detection
1,gamma,15,0,0,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,3.85753,136.141,88.22,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,2.01179,-73.4223,257.363,330,Detection
1,gamma,12.572,-13.2299,-36.032,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,11.7576,-39.1303,-25.6679,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,0.669727,251.075,330,-55.1009,Detection
1,gamma,0.357766,330,-213.419,-178.034,Detection
1,gamma,15,0,0,330,Detection
1,gamma,4.99523,64.5236,-107.752,330,Detection
1,gamma,1.3621,-215.386,-311.624,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,10.2496,-57.1179,18.7407,330,Detection
1,gamma,0.385355,2.789,330,-233.485,Detection
1,gamma,7.50002,58.576,84.0059,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,2.31745,-108.353,170.932,330,Detection
1,gamma,0.309329,-169.17,-330,-300.329,Detection
1,gamma,15,0,0,330,Detection
1,gamma,3.21229,-150.652,93.8376,330,Detection
1,gamma,1.50146,306.256,168.681,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,1.52533,-313.185,-105.573,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,1.03334,-330,232.354,253.48,Detection
1,gamma,15,0,0,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,3.80672,61.0767,152.582,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,8.7828,-64.4657,-31.8319,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,14.1099,-4.54516,21.7505,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,9.04461,-41.1035,58.1638,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,2.95665,-189.214,-46.1963,330,Detection
1,gamma,2.16081,-251.441,-46.7235,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,2.20385,233.682,-56.4996,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,10.2894,-60.3941,3.553,330,Detection
1,gamma,0.610769,-330,186.035,68.3338,Detection
1,gamma,12.9977,-27.3799,-18.9971,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,1.52823,-246.573,-137.499,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,6.04345,58.338,93.8961,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,2.23345,246.988,-25.7796,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,0.556224,303.214,-330,42.3493,Detection
1,gamma,15,0,0,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,0.801467,-40.4124,-330,77.9253,Detection
1,gamma,2.23798,93.4716,-225.16,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,1.8786,-210.149,188.519,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,11.3697,-17.2995,46.2253,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,9.50947,-40.8847,52.5551,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,1.33011,330,93.7885,297.199,Detection
1,gamma,1.15501,40.0838,-330,98.7744,Detection
1,gamma,15,0,0,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,1.95973,261.072,-65.9421,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,0.945806,-171.858,-330,71.0519,Detection
1,gamma,15,0,0,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,3.10556,20.0522,-181.286,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,1.1806,-314.587,-322.625,330,Detection
1,gamma,2.08519,247.656,-83.8303,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,5.93125,12.5737,-112.453,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,2.02822,-217.056,151.058,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,10.5807,-6.88861,-57.36,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,1.53985,-48.851,-330,326.006,Detection
1,gamma,0.841316,-290.389,-330,147.266,Detection
1,gamma,10.2038,42.2727,-44.4777,330,Detection
1,gamma,2.28442,-15.8284,-246.91,330,Detection
1,gamma,15,0,0,330,Detection
