TrackID,ParticleName,Energy,PosX,PosY,PosZ,EventType
1,gamma,9.84596,58.6689,-27.6447,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,14.277,0.660415,19.5215,330,Detection
1,gamma,3.36348,-150.01,-99.4104,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,0.626344,-151.681,330,4.96852,Detection
1,gamma,1.52124,-178.403,-330,235.216,Detection
1,gamma,1.09015,197.454,-190.208,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,9.54904,46.8221,-44.8671,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,0.338882,240.626,330,-229.185,Detection
1,gamma,15,0,0,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,0.302541,-162.521,-12.445,-330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,0.916327,-64.9214,-330,192.178,Detection
1,gamma,15,0,0,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,4.23724,-146.342,-25.0676,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,4.52273,-128.439,49.4939,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,2.85017,-181.651,-88.0483,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,3.45254,-171.757,37.3469,330,Detection
1,gamma,2.45551,25.6454,-74.919,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,6.63403,39.4288,-92.2753,330,Detection
1,gamma,5.02272,-90.3749,92.0861,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,2.96904,173.953,97.9285,330,Detection
1,gamma,1.80474,16.0989,330,207.915,Detection
1,gamma,15,0,0,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,2.13204,-213.977,113.553,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,6.19934,-29.9666,102.435,330,Detection
1,gamma,3.97801,56.1752,-116.051,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,0.973176,45.4529,-330,189.038,Detection
1,gamma,15,0,0,330,Detection
1,gamma,0.3219,-330,-201.026,-266.419,Detection
1,gamma,2.31043,21.3607,-242.498,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,0.577619,330,117.689,-48.8514,Detection
1,gamma,15,0,0,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,6.3212,-31.2624,100.273,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,1.32684,-330,-161.715,305.653,Detection
1,gamma,15,0,0,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,3.4391,9.03962,-135.725,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,2.24563,-153.276,-182.601,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,6.20851,31.9168,-101.855,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,1.05703,53.123,-234.088,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,5.99479,-45.7231,-97.3024,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,4.32158,3.20086,141.165,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,7.1215,-71.2855,-60.2565,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,1.67545,150.825,279.461,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,0.489934,-322.141,129.571,330,Detection
1,gamma,0.839034,200.56,330,58.0411,Detection
1,gamma,15,0,0,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,14.325,18.5303,3.53562,330,Detection
1,gamma,1.96279,-300.864,-84.1766,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,4.16201,-44.0943,143.529,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,15,0,0,330,Detection
1,gamma,9.27695,1.25249,69.8405,330,Detection
1,gamma,11.6076,-25.9454,-39.0049,330,Detection
1,gamma,15,0,0,330,Detection
