468958.0,536378.0,608762.0,681747.0,756828.0,833886.0,910667.0,990307.0,1073231.0,1161053.0,1253052.0,1340124.0,1438941.0,1538672.0,1645378.0,1755970.0,1868174.0,1986021.0,2117486.0,2248886.0,2397276.0,2539685.0,2710704.0,2883224.0,3067621.0,3268166.0,3483730.0,3713114.0,3969578.0,4245607.0,4581252.0
937916.0,1072756.0,1217522.0,1363494.0,1513656.0,1667772.0,1821334.0,1980614.0,2146462.0,2322106.0,2506104.0,2680248.0,2877882.0,3077344.0,3290756.0,3511940.0,3736348.0,3972040.0,4234972.0,4497772.0,4794552.0,5079370.0,5421408.0,5766448.0,6135242.0,6536332.0,6967460.0,7426228.0,7939156.0,8491214.0,9162504.0
84.11000000000026,84.11000000000021,84.10999999999997,84.11,84.11000000000004,84.10999999999984,84.11000000000003,84.11,84.10999999999987,84.11000000000003,84.10999999999997,84.10999999999981,84.10999999999991,84.10999999999997,84.10999999999994,84.11000000000006,84.11000000000004,84.11000000000004,84.10999999999989,84.1099999999999,84.10999999999987,84.11000000000003,84.10999999999996,84.1099999999999,84.1099999999999,84.11000000000014,84.10999999999979,84.10999999999997,84.10999999999999,84.10999999999972,84.11000000000016

1408973.5,1442789.0,1471339.0,1491959.0,1509174.0,1524470.0,1536632.0,1545259.0,1550767.5,1555176.0,1563234.0,1565426.5,1566933.0,1571342.0,1573332.5,1574779.5,1575727.5,1576270.0,1577903.0,1579460.0,1579947.5,1578016.0,1579924.0,1578755.5,1579275.0,1580797.0,1581668.0,1580623.0,1580835.0,1580690.0,1583267.0
3814443.0,3905885.0,3978311.0,4040022.0,4088765.0,4125227.0,4162638.0,4185856.0,4202471.0,4213455.0,4234924.0,4240198.0,4243549.0,4253343.0,4260983.0,4266319.0,4269812.0,4269784.0,4272514.0,4275653.0,4279528.0,4271128.0,4276790.0,4277213.0,4280841.0,4280781.0,4278764.0,4280486.0,4284580.0,4283700.0,4287825.0
61.89087074898414,61.897441311293974,61.96731427266452,61.87472824361544,61.839693062021944,61.91926361916658,61.847310660310704,61.84315787255613,61.822719458877174,61.83878122992397,61.83984329271271,61.853984402782594,61.86522538194339,61.90123691324425,61.86672213670115,61.840650692313844,61.826648920113044,61.85260596226009,61.88049931057748,61.89614017177194,61.8516565264331,61.90522919428528,61.89165125727184,61.84423901811066,61.801270650121886,61.866687237591236,61.936217985800965,61.86299526206275,61.82160482724529,61.82545712639872,61.86166768184955

77863476.0,79977207.0,81706498.0,83119760.0,84268398.0,85226149.0,86004088.0,86649101.0,87178345.0,87621090.0,87986161.0,88284637.0,88536027.0,88745805.0,88925966.0,89074154.0,89197364.0,89300286.0,89391974.0,89476054.0,89554408.0,89606524.0,89667314.0,89715570.0,89754097.0,89798248.0,89838154.0,89873517.0,89901665.0,89942603.0,89981305.0
155726952.0,159954414.0,163412996.0,166239520.0,168536796.0,170452298.0,172008176.0,173298202.0,174356690.0,175242180.0,175972322.0,176569274.0,177072054.0,177491610.0,177851932.0,178148308.0,178394728.0,178600572.0,178783948.0,178952108.0,179108816.0,179213048.0,179334628.0,179431140.0,179508194.0,179596496.0,179676308.0,179747034.0,179803330.0,179885206.0,179962610.0
6.188816192014466,6.175904648399336,6.164148212220075,6.153832573145894,6.144085697907887,6.135471112171169,6.127542071771461,6.120253204181159,6.113779671300473,6.108198190407184,6.10277971175121,6.097980379100158,6.093842178927909,6.089981214847131,6.0861943204423685,6.083156403849995,6.080279342453599,6.077623821754823,6.075141265718585,6.072796926170501,6.070612157124741,6.068869554186576,6.066775600505147,6.065021271993479,6.063129533450098,6.061668547689377,6.059853420982838,6.058222781691732,6.056623572256819,6.054957588074645,6.053157837289916

